word_id,book,chapter,verse,word_rank,word,gap_type
114154,2TH,3,18,15,ἐγράφη,unmatched
114155,2TH,3,18,16,ἀπό,unmatched
114156,2TH,3,18,17,Ἀθηνῶν,unmatched
113632,2TH,2,4,8,θεὸν,unmatched
113641,2TH,2,4,17,θεοῦ,unmatched
113642,2TH,2,4,18,ὡς,unmatched
113643,2TH,2,4,19,Θεὸν,unmatched
113649,2TH,2,4,25,θεός,unmatched
113338,2TH,1,2,6,θεοῦ,unmatched
113339,2TH,1,2,7,πατρὸς,unmatched
113340,2TH,1,2,8,ἡμῶν,unmatched
113342,2TH,1,2,10,κυρίου,unmatched
113562,2TH,2,1,9,κυρίου,unmatched
113569,2TH,2,1,16,ἐπ᾽,unmatched
113403,2TH,1,5,6,θεοῦ,unmatched
113411,2TH,1,5,14,θεοῦ,unmatched
113413,2TH,1,5,16,ἡς,unmatched
113504,2TH,1,11,1,εἰς,unmatched
113517,2TH,1,11,14,θεὸς,unmatched
113729,2TH,2,10,5,τῆς,unmatched
113731,2TH,2,10,7,ἐν,unmatched
113452,2TH,1,8,9,θεὸν,unmatched
113460,2TH,1,8,17,κυρίου,unmatched
113463,2TH,1,8,20,Χριστοῦ,unmatched
113838,2TH,2,16,4,κύριος,unmatched
113844,2TH,2,16,10,θεὸς,unmatched
113845,2TH,2,16,11,καὶ,unmatched
113846,2TH,2,16,12,πατὴρ,unmatched
113774,2TH,2,13,1,Ἡμεῖς,unmatched
113779,2TH,2,13,6,θεῷ,unmatched
113786,2TH,2,13,13,κυρίου,unmatched
113788,2TH,2,13,15,εἵλετο,unmatched
113791,2TH,2,13,18,θεὸς,unmatched
113792,2TH,2,13,19,ἀπ᾽,unmatched
113793,2TH,2,13,20,αρχῆς,unmatched
113798,2TH,2,13,25,πνεύματος,unmatched
113934,2TH,3,5,3,κύριος,unmatched
113943,2TH,3,5,12,θεοῦ,unmatched
113994,2TH,3,8,7,ἀλλ᾽,unmatched
113999,2TH,3,8,12,νύκτα,unmatched
114001,2TH,3,8,14,ἡμέραν,unmatched
114091,2TH,3,14,14,καὶ,unmatched
114093,2TH,3,14,16,συναναμίγνυσθε,unmatched
113326,2TH,1,1,10,θεῷ,unmatched
113327,2TH,1,1,11,πατρὶ,unmatched
113330,2TH,1,1,14,κυρίῳ,unmatched
113373,2TH,1,4,3,αὐτοὺς,unmatched
113376,2TH,1,4,6,καυχᾶσθαι,unmatched
113381,2TH,1,4,11,θεοῦ,unmatched
113620,2TH,2,3,20,ἁμαρτίας,unmatched
113713,2TH,2,9,5,κατ᾽,unmatched
113430,2TH,1,7,6,μεθ᾽,unmatched
113436,2TH,1,7,12,κυρίου,unmatched
113438,2TH,1,7,14,ἀπ᾽,unmatched
113440,2TH,1,7,16,μετ᾽,unmatched
113671,2TH,2,6,12,ἑαυτοῦ,unmatched
113769,2TH,2,12,9,ἀλλ᾽,unmatched
113771,2TH,2,12,11,ἐν,unmatched
113492,2TH,1,10,13,πιστεύουσιν,unmatched
113498,2TH,1,10,19,ἐφ᾽,unmatched
113818,2TH,2,15,1,ἄρα,unmatched
113832,2TH,2,15,15,δι᾽,unmatched
114606,1TI,2,11,1,γυνὴ,unmatched
115603,1TI,6,11,5,τοῦ,unmatched
115604,1TI,6,11,6,θεοῦ,unmatched
115614,1TI,6,11,16,πρᾳότητα,unmatched
115758,1TI,6,20,4,παρακαταθήκην,unmatched
114888,1TI,4,2,4,κεκαυτηριασμένων,unmatched
114828,1TI,3,15,10,θεοῦ,unmatched
114833,1TI,3,15,15,θεοῦ,unmatched
115353,1TI,5,21,1,Διαμαρτύρομαι,unmatched
115356,1TI,5,21,4,θεοῦ,unmatched
115358,1TI,5,21,6,Κυρίου,unmatched
115360,1TI,5,21,8,Χριστοῦ,unmatched
114403,1TI,1,17,1,τῷ,unmatched
114405,1TI,1,17,3,βασιλεῖ,unmatched
114411,1TI,1,17,9,σοφῶ,unmatched
114412,1TI,1,17,10,θεῷ,unmatched
115638,1TI,6,13,2,σοι,unmatched
115641,1TI,6,13,5,θεοῦ,unmatched
115643,1TI,6,13,7,ζωοποιοῦντος,unmatched
115653,1TI,6,13,17,Πιλάτου,unmatched
115151,1TI,5,5,9,τόν,unmatched
115152,1TI,5,5,10,θεὸν,unmatched
115387,1TI,5,23,3,ἀλλ᾽,unmatched
115394,1TI,5,23,10,σου,unmatched
115398,1TI,5,23,14,σοῦ,unmatched
114657,1TI,3,1,1,πιστὸς,unmatched
114660,1TI,3,1,4,Εἴ,unmatched
115172,1TI,5,7,5,ἀνεπίληπτοι,unmatched
115283,1TI,5,16,3,πιστὸς,unmatched
115284,1TI,5,16,4,ἡ,unmatched
115293,1TI,5,16,13,ἢ,unmatched
115417,1TI,5,25,5,ἔργα,unmatched
115419,1TI,5,25,7,ἐστίν,unmatched
115426,1TI,5,25,14,δύναται,unmatched
114311,1TI,1,12,1,Καὶ,unmatched
114320,1TI,1,12,10,κυρίῳ,unmatched
114685,1TI,3,3,5,μὴ,unmatched
114686,1TI,3,3,6,αἰσχροκερδῆ,unmatched
114687,1TI,3,3,7,ἀλλ᾽,unmatched
115444,1TI,6,1,18,θεοῦ,unmatched
114349,1TI,1,14,6,κυρίου,unmatched
114630,1TI,2,13,6,Εὕα,unmatched
114703,1TI,3,5,1,εἰ,unmatched
114714,1TI,3,5,12,θεοῦ,unmatched
114913,1TI,4,4,4,θεοῦ,unmatched
114818,1TI,3,14,8,τάχιον,unmatched
114391,1TI,1,16,13,πᾶσαν,unmatched
114398,1TI,1,16,20,ἐπ᾽,unmatched
115679,1TI,6,15,9,δυνάστης,unmatched
115681,1TI,6,15,11,βασιλεὺς,unmatched
115685,1TI,6,15,15,κύριος,unmatched
114728,1TI,3,7,3,αὐτὸν,unmatched
115137,1TI,5,4,23,καλὸν,unmatched
115138,1TI,5,4,24,καὶ,unmatched
115142,1TI,5,4,28,θεοῦ,unmatched
114936,1TI,4,6,9,Χριστοῦ,unmatched
114848,1TI,3,16,9,Θεὸς,unmatched
114863,1TI,3,16,24,ἀνελήφθη,unmatched
115072,1TI,4,15,12,ἐν,unmatched
114277,1TI,1,9,12,ἀσεβέσιν,unmatched
114283,1TI,1,9,18,πατραλῴαις,unmatched
114285,1TI,1,9,20,μητραλῴαις,unmatched
115722,1TI,6,17,15,ἀλλ᾽,unmatched
115723,1TI,6,17,16,ἐν,unmatched
115724,1TI,6,17,17,τῷ,unmatched
115725,1TI,6,17,18,θεῷ,unmatched
115726,1TI,6,17,19,τῷ,unmatched
115727,1TI,6,17,20,ζῶντι,unmatched
115732,1TI,6,17,25,πάντα,unmatched
114182,1TI,1,2,10,θεοῦ,unmatched
114184,1TI,1,2,12,ἡμῶν,unmatched
114307,1TI,1,11,8,θεοῦ,unmatched
114597,1TI,2,10,1,ἀλλ᾽,unmatched
114603,1TI,2,10,7,δι᾽,unmatched
115587,1TI,6,10,9,ἡς,unmatched
114671,1TI,3,2,5,ἀνεπίληπτον,unmatched
114676,1TI,3,2,10,νηφάλεον,unmatched
115753,1TI,6,19,11,αἰωνιόυ,unmatched
114778,1TI,3,11,6,νηφαλέους,unmatched
114993,1TI,4,10,4,καὶ,unmatched
114996,1TI,4,10,7,ὀνειδιζόμεθα,unmatched
115000,1TI,4,10,11,θεῷ,unmatched
115004,1TI,4,10,15,σωτὴρ,unmatched
114212,1TI,1,4,8,ζητήσεις,unmatched
114217,1TI,1,4,13,θεοῦ,unmatched
114499,1TI,2,3,2,γὰρ,unmatched
114505,1TI,2,3,8,σωτῆρος,unmatched
114507,1TI,2,3,10,θεοῦ,unmatched
115342,1TI,5,20,1,τοὺς,unmatched
114329,1TI,1,13,1,τὸν,unmatched
114337,1TI,1,13,9,ἀλλ᾽,unmatched
114614,1TI,2,12,2,δὲ,unmatched
114615,1TI,2,12,3,διδάσκειν,unmatched
114621,1TI,2,12,9,ἀλλ᾽,unmatched
115485,1TI,6,3,11,κυρίου,unmatched
115491,1TI,6,3,17,κατ᾽,unmatched
115627,1TI,6,12,13,καὶ,unmatched
115776,1TI,6,21,8,Ἡ,unmatched
115778,1TI,6,21,10,μετὰ,unmatched
115779,1TI,6,21,11,σοῦ,unmatched
115780,1TI,6,21,12,ἀμήν,unmatched
115781,1TI,6,21,13,πρός,unmatched
115782,1TI,6,21,14,Τιμόθεον,unmatched
115783,1TI,6,21,15,πρώτη,unmatched
115784,1TI,6,21,16,ἐγράφη,unmatched
115785,1TI,6,21,17,ἀπό,unmatched
115786,1TI,6,21,18,Λαοδικείας,unmatched
115787,1TI,6,21,19,ἥτις,unmatched
115788,1TI,6,21,20,ἐστίν,unmatched
115789,1TI,6,21,21,μητρόπολις,unmatched
115790,1TI,6,21,22,φρυγίας,unmatched
115791,1TI,6,21,23,τῆς,unmatched
115792,1TI,6,21,24,Πακατιανῆς,unmatched
114898,1TI,4,3,7,θεὸς,unmatched
114901,1TI,4,3,10,μετάληψιν,unmatched
114907,1TI,4,3,16,ἐπεγνωκόσιν,unmatched
115030,1TI,4,12,18,πνεύματι,unmatched
115031,1TI,4,12,19,ἐν,unmatched
114520,1TI,2,5,3,θεός,unmatched
114524,1TI,2,5,7,θεοῦ,unmatched
114638,1TI,2,14,8,ἀπατηθεῖσα,unmatched
115511,1TI,6,5,1,παραδιατριβαὶ,unmatched
115525,1TI,6,5,15,ἀφίστασο,unmatched
115526,1TI,6,5,16,ἀπὸ,unmatched
115527,1TI,6,5,17,τῶν,unmatched
115528,1TI,6,5,18,τοιούτων,unmatched
115662,1TI,6,14,6,ἀνεπίληπτον,unmatched
115667,1TI,6,14,11,κυρίου,unmatched
114925,1TI,4,5,5,θεοῦ,unmatched
114549,1TI,2,7,10,ἐν,unmatched
114550,1TI,2,7,11,Χριστῷ,unmatched
115543,1TI,6,7,7,δῆλον,unmatched
115181,1TI,5,8,8,τῶν,unmatched
114160,1TI,1,1,4,Χριστοῦ,unmatched
114161,1TI,1,1,5,κατ᾽,unmatched
114163,1TI,1,1,7,θεοῦ,unmatched
114164,1TI,1,1,8,σωτῆρος,unmatched
114167,1TI,1,1,11,Κυριόυ,unmatched
114169,1TI,1,1,13,Χριστοῦ,unmatched
114574,1TI,2,9,1,ὡσαύτως,unmatched
114575,1TI,2,9,2,καὶ,unmatched
114576,1TI,2,9,3,τὰς,unmatched
114590,1TI,2,9,17,ἢ,unmatched
114591,1TI,2,9,18,χρυσῴ,unmatched
116126,2TI,2,2,4,παρ᾽,unmatched
116236,2TI,2,11,1,πιστὸς,unmatched
116062,2TI,1,15,13,Φύγελλος,unmatched
116528,2TI,3,6,11,αἰχμαλωτεύοντες,unmatched
116529,2TI,3,6,12,τὰ,unmatched
116664,2TI,3,15,5,τὰ,unmatched
115917,2TI,1,8,1,μὴ,unmatched
115923,2TI,1,8,7,κυρίου,unmatched
115931,2TI,1,8,15,συγκακοπάθησον,unmatched
115936,2TI,1,8,20,θεοῦ,unmatched
116086,2TI,1,17,5,σπουδαιότερον,unmatched
116444,2TI,2,25,2,πρᾶότητι,unmatched
116448,2TI,2,25,6,μήποτε,unmatched
116449,2TI,2,25,7,δῷ,unmatched
116452,2TI,2,25,10,θεὸς,unmatched
116701,2TI,3,17,6,θεοῦ,unmatched
115971,2TI,1,10,8,σωτῆρος,unmatched
115974,2TI,1,10,11,Χριστοῦ,unmatched
116586,2TI,3,10,3,παρηκολούθηκάς,unmatched
116971,2TI,4,18,1,καὶ,unmatched
116975,2TI,4,18,5,κύριος,unmatched
115825,2TI,1,3,4,θεῷ,unmatched
115997,2TI,1,12,1,δι᾽,unmatched
116003,2TI,1,12,7,ἀλλ᾽,unmatched
116354,2TI,2,20,1,Ἐν,unmatched
116631,2TI,3,12,7,ζῆν,unmatched
116873,2TI,4,11,4,μετ᾽,unmatched
115858,2TI,1,5,2,λαμβάνων,unmatched
115876,2TI,1,5,20,Ἐυνείκῃ,unmatched
116041,2TI,1,14,3,παρακαταθήκην,unmatched
116044,2TI,1,14,6,πνεύματος,unmatched
116045,2TI,1,14,7,ἁγίου,unmatched
116415,2TI,2,22,16,κύριον,unmatched
116658,2TI,3,14,11,τίνος,unmatched
116892,2TI,4,13,2,φαιλόνην,unmatched
117033,2TI,4,22,2,κύριος,unmatched
117034,2TI,4,22,3,Ἰησοῦς,unmatched
117035,2TI,4,22,4,Χριστὸς,unmatched
117042,2TI,4,22,11,μεθ᾽,unmatched
117044,2TI,4,22,13,ἀμήν,unmatched
117045,2TI,4,22,14,πρός,unmatched
117046,2TI,4,22,15,Τιμόθεον,unmatched
117047,2TI,4,22,16,δευτέρᾳ,unmatched
117048,2TI,4,22,17,τῆς,unmatched
117049,2TI,4,22,18,Ἐφεσίων,unmatched
117050,2TI,4,22,19,ἐκκλησίας,unmatched
117051,2TI,4,22,20,πρῶτον,unmatched
117052,2TI,4,22,21,ἐπίσκοπον,unmatched
117053,2TI,4,22,22,χειροτονηθέντα,unmatched
117054,2TI,4,22,23,ἐγράφη,unmatched
117055,2TI,4,22,24,ἀπό,unmatched
117056,2TI,4,22,25,Ῥώμης,unmatched
117057,2TI,4,22,26,ὅτε,unmatched
117058,2TI,4,22,27,ἐκ,unmatched
117059,2TI,4,22,28,δευτέρου,unmatched
117060,2TI,4,22,29,παρέστη,unmatched
117061,2TI,4,22,30,Παῦλος,unmatched
117062,2TI,4,22,31,τῷ,unmatched
117063,2TI,4,22,32,Καίσαρί,unmatched
117064,2TI,4,22,33,Νέρωνι,unmatched
115908,2TI,1,7,6,θεὸς,unmatched
116068,2TI,1,16,4,κύριος,unmatched
116081,2TI,1,16,17,ἐπῆσχύνθη,unmatched
116282,2TI,2,15,6,θεῷ,unmatched
116432,2TI,2,24,3,κυρίου,unmatched
116436,2TI,2,24,7,ἀλλ᾽,unmatched
116802,2TI,4,6,9,ἐμῆς,unmatched
116688,2TI,3,16,9,ἔλεγχον,unmatched
116928,2TI,4,15,7,ἀνθέστηκεν,unmatched
115950,2TI,1,9,14,κατ᾽,unmatched
116198,2TI,2,8,9,Δαβίδ,unmatched
116094,2TI,1,18,4,κύριος,unmatched
116098,2TI,1,18,8,κυρίου,unmatched
116312,2TI,2,17,13,Φίλητος,unmatched
116465,2TI,2,26,9,ὑπ᾽,unmatched
116567,2TI,3,9,1,ἀλλ᾽,unmatched
116841,2TI,4,8,26,πάσιν,unmatched
116843,2TI,4,8,28,ἠγαπηκόσιν,unmatched
116949,2TI,4,17,3,κύριός,unmatched
116956,2TI,4,17,10,δι᾽,unmatched
116962,2TI,4,17,16,ἀκούσῃ,unmatched
116967,2TI,4,17,21,ἐρρύσθην,unmatched
115814,2TI,1,2,8,θεοῦ,unmatched
115815,2TI,1,2,9,πατρὸς,unmatched
115820,2TI,1,2,14,κυρίου,unmatched
115991,2TI,1,11,5,κῆρυξ,unmatched
115996,2TI,1,11,10,ἐθνῶν,unmatched
116333,2TI,2,19,6,θεοῦ,unmatched
116340,2TI,2,19,13,κύριος,unmatched
116353,2TI,2,19,26,Χριστού,unmatched
116709,2TI,4,1,2,οὖν,unmatched
116710,2TI,4,1,3,ἐγὼ,unmatched
116713,2TI,4,1,6,θεοῦ,unmatched
116715,2TI,4,1,8,τοῦ,unmatched
116716,2TI,4,1,9,κυρίου,unmatched
116718,2TI,4,1,11,Χριστοῦ,unmatched
116725,2TI,4,1,18,κατὰ,unmatched
116622,2TI,3,11,21,ἐρρύσατο,unmatched
116624,2TI,3,11,23,κύριος,unmatched
116141,2TI,2,3,1,σὺ,unmatched
116142,2TI,2,3,2,οὖν,unmatched
116143,2TI,2,3,3,κακοπάθησον,unmatched
116148,2TI,2,3,8,Χριστοῦ,unmatched
116028,2TI,1,13,6,παρ᾽,unmatched
116247,2TI,2,12,4,συμβασιλεύσομεν,unmatched
116249,2TI,2,12,6,ἀρνούμεθα,unmatched
116391,2TI,2,21,13,καὶ,unmatched
116760,2TI,4,3,14,τὰς,unmatched
116761,2TI,4,3,15,ἰδίας,unmatched
115883,2TI,1,6,1,δι᾽,unmatched
115892,2TI,1,6,10,θεοῦ,unmatched
116267,2TI,2,14,6,Κυρίοῦ,unmatched
116270,2TI,2,14,9,εἰς,unmatched
116914,2TI,4,14,8,ἀποδῴη,unmatched
116917,2TI,4,14,11,κύριος,unmatched
116180,2TI,2,7,2,α,unmatched
116182,2TI,2,7,4,δῴη,unmatched
116185,2TI,2,7,7,ὃ,unmatched
116186,2TI,2,7,8,κύριος,unmatched
116805,2TI,4,7,1,τὸν,unmatched
116806,2TI,4,7,2,ἀγῶνα,unmatched
116939,2TI,4,16,8,συμπαρεγένετο,unmatched
115796,2TI,1,1,4,Χριστοῦ,unmatched
115799,2TI,1,1,7,θεοῦ,unmatched
115800,2TI,1,1,8,κατ᾽,unmatched
116210,2TI,2,9,8,ἀλλ᾽,unmatched
116214,2TI,2,9,12,θεοῦ,unmatched
116319,2TI,2,18,7,τὴν,unmatched
117561,TIT,3,4,10,σωτῆρος,unmatched
117563,TIT,3,4,12,θεοῦ,unmatched
117510,TIT,3,1,4,καὶ,unmatched
117604,TIT,3,7,7,γενώμεθα,unmatched
117605,TIT,3,7,8,κατ᾽,unmatched
117689,TIT,3,13,5,Ἀπολλῶ,unmatched
117358,TIT,2,5,3,οἰκουρούς,unmatched
117369,TIT,2,5,14,θεοῦ,unmatched
117435,TIT,2,11,6,θεοῦ,unmatched
117436,TIT,2,11,7,ἡ,unmatched
117106,TIT,1,3,13,κατ᾽,unmatched
117109,TIT,1,3,16,σωτῆρος,unmatched
117111,TIT,1,3,18,θεοῦ,unmatched
117400,TIT,2,8,12,ὑμῶν,unmatched
117401,TIT,2,8,13,λέγειν,unmatched
117280,TIT,1,15,2,μὲν,unmatched
117286,TIT,1,15,8,μεμιασμένοις,unmatched
117641,TIT,3,9,7,ἔρεις,unmatched
117589,TIT,3,6,3,ἐφ᾽,unmatched
117596,TIT,3,6,10,σωτῆρος,unmatched
117715,TIT,3,15,4,μετ᾽,unmatched
117718,TIT,3,15,7,Ἄσπασαι,unmatched
117724,TIT,3,15,13,ἡ,unmatched
117729,TIT,3,15,18,ἀμήν,unmatched
117730,TIT,3,15,19,πρός,unmatched
117731,TIT,3,15,20,Τίτον,unmatched
117732,TIT,3,15,21,τῆς,unmatched
117733,TIT,3,15,22,Κρητῶν,unmatched
117734,TIT,3,15,23,ἐκκλησίας,unmatched
117735,TIT,3,15,24,πρῶτον,unmatched
117736,TIT,3,15,25,ἐπίσκοπον,unmatched
117737,TIT,3,15,26,χειροτονηθέντα,unmatched
117738,TIT,3,15,27,ἐγράφη,unmatched
117739,TIT,3,15,28,ἀπό,unmatched
117740,TIT,3,15,29,Νικοπόλεως,unmatched
117741,TIT,3,15,30,τῆς,unmatched
117742,TIT,3,15,31,Μακεδονίας,unmatched
117082,TIT,1,2,1,ἐπ᾽,unmatched
117090,TIT,1,2,9,θεὸς,unmatched
117386,TIT,2,7,11,ἀδιἀφθορίαν,unmatched
117388,TIT,2,7,13,ἀφθαρσιαν,unmatched
117133,TIT,1,5,3,κατέλιπόν,unmatched
117417,TIT,2,10,5,πᾶσαν,unmatched
117424,TIT,2,10,12,σωτῆρος,unmatched
117425,TIT,2,10,13,ὑμῶν,unmatched
117426,TIT,2,10,14,θεοῦ,unmatched
117470,TIT,2,13,11,θεοῦ,unmatched
117472,TIT,2,13,13,σωτῆρος,unmatched
117475,TIT,2,13,16,Χριστοῦ,unmatched
117527,TIT,3,2,8,πρᾳότητα,unmatched
117570,TIT,3,5,7,ὧν,unmatched
117575,TIT,3,5,12,τὸν,unmatched
117577,TIT,3,5,14,ἔλεον,unmatched
117582,TIT,3,5,19,παλιγγενεσίας,unmatched
117585,TIT,3,5,22,πνεύματος,unmatched
117586,TIT,3,5,23,ἁγίου,unmatched
117625,TIT,3,8,17,τῷ,unmatched
117626,TIT,3,8,18,θεῷ,unmatched
117629,TIT,3,8,21,τὰ,unmatched
117067,TIT,1,1,3,θεοῦ,unmatched
117075,TIT,1,1,11,θεοῦ,unmatched
117080,TIT,1,1,16,κατ᾽,unmatched
117119,TIT,1,4,8,ἔλεος,unmatched
117122,TIT,1,4,11,θεοῦ,unmatched
117123,TIT,1,4,12,πατρὸς,unmatched
117125,TIT,1,4,14,Κυρίου,unmatched
117127,TIT,1,4,16,Χριστοῦ,unmatched
117129,TIT,1,4,18,σωτῆρος,unmatched
117344,TIT,2,3,8,μὴ,unmatched
117173,TIT,1,7,8,θεοῦ,unmatched
117258,TIT,1,13,6,δι᾽,unmatched
117371,TIT,2,6,1,τοὺς,unmatched
117216,TIT,1,10,4,καὶ,unmatched
117300,TIT,1,16,1,θεὸν,unmatched
117828,PHM,1,6,15,ὑμῖν,unmatched
117831,PHM,1,6,18,Ἰησοῦν,unmatched
117777,PHM,1,3,6,θεοῦ,unmatched
117778,PHM,1,3,7,πατρὸς,unmatched
117781,PHM,1,3,10,κυρίου,unmatched
117876,PHM,1,9,16,Χριστοῦ,unmatched
117902,PHM,1,12,3,συ,unmatched
117903,PHM,1,12,4,δὲ,unmatched
117905,PHM,1,12,6,τοῦτ᾽,unmatched
117910,PHM,1,12,11,πρὸσλαβοῦ,unmatched
117996,PHM,1,18,10,ἐλλόγει,unmatched
118037,PHM,1,21,11,ὃ,unmatched
117760,PHM,1,2,4,ἀγαπητῇ,unmatched
117768,PHM,1,2,12,κατ᾽,unmatched
117807,PHM,1,5,12,κύριον,unmatched
118020,PHM,1,20,7,κυρίῳ,unmatched
118026,PHM,1,20,13,Κυρίῳ,unmatched
117978,PHM,1,17,1,Εἰ,unmatched
117980,PHM,1,17,3,ἐμέ,unmatched
118055,PHM,1,23,1,Ἀσπάζονταί,unmatched
117786,PHM,1,4,3,θεῷ,unmatched
117832,PHM,1,7,1,χάριν,unmatched
117834,PHM,1,7,3,ἔχομεν,unmatched
117921,PHM,1,13,11,μοι,unmatched
117888,PHM,1,10,12,μου,unmatched
117961,PHM,1,16,4,ἀλλ᾽,unmatched
117977,PHM,1,16,20,κυρίῳ,unmatched
118071,PHM,1,25,1,Ἡ,unmatched
118074,PHM,1,25,4,κυρίου,unmatched
118075,PHM,1,25,5,ἡμῶν,unmatched
118082,PHM,1,25,12,ἀμήν,unmatched
118083,PHM,1,25,13,πρός,unmatched
118084,PHM,1,25,14,Φιλήμονα,unmatched
118085,PHM,1,25,15,ἐγράφη,unmatched
118086,PHM,1,25,16,ἀπό,unmatched
118087,PHM,1,25,17,Ῥώμης,unmatched
118088,PHM,1,25,18,διά,unmatched
118089,PHM,1,25,19,Ὀνησίμου,unmatched
118090,PHM,1,25,20,οἰκέτου,unmatched
119744,HEB,6,18,10,θεόν,unmatched
120054,HEB,7,17,1,μαρτυρεῖ,unmatched
121515,HEB,10,34,4,δεσμοῖς,unmatched
121516,HEB,10,34,5,μου,unmatched
121529,HEB,10,34,18,ἐν,unmatched
121530,HEB,10,34,19,ἑαυτοῖς,unmatched
121531,HEB,10,34,20,κρείττονα,unmatched
121533,HEB,10,34,22,ἐν,unmatched
121534,HEB,10,34,23,οὐρανοῖς,unmatched
119109,HEB,4,9,7,θεοῦ,unmatched
119261,HEB,5,1,13,θεόν,unmatched
118859,HEB,3,13,4,καθ᾽,unmatched
119400,HEB,5,10,4,θεοῦ,unmatched
120430,HEB,8,9,34,κύριος,unmatched
120659,HEB,9,8,4,πνεύματος,unmatched
120661,HEB,9,8,6,ἁγίου,unmatched
121657,HEB,11,5,2,Ἑνὼχ,unmatched
121665,HEB,11,5,10,εὑρίσκετο,unmatched
121670,HEB,11,5,15,θεός,unmatched
121675,HEB,11,5,20,αὐτοῦ,unmatched
121677,HEB,11,5,22,εὐηρεστηκέναι,unmatched
121679,HEB,11,5,24,θεῷ,unmatched
118359,HEB,2,2,4,δι᾽,unmatched
122641,HEB,12,25,10,ἔφυγον,unmatched
122642,HEB,12,25,11,τὸν,unmatched
122644,HEB,12,25,13,τῆς,unmatched
122648,HEB,12,25,17,πολλῷ,unmatched
122653,HEB,12,25,22,ἀπ᾽,unmatched
120836,HEB,9,17,7,μήποτε,unmatched
118533,HEB,2,11,1,ὁ,unmatched
118543,HEB,2,11,11,δι᾽,unmatched
120992,HEB,9,26,9,νῦν,unmatched
121974,HEB,11,23,2,Μωσῆς,unmatched
122815,HEB,13,8,3,χθὲς,unmatched
119508,HEB,6,2,2,διδαχῆς,unmatched
119513,HEB,6,2,7,τε,unmatched
119794,HEB,7,1,9,θεοῦ,unmatched
119796,HEB,7,1,11,ὑψίστου,unmatched
119954,HEB,7,10,12,ὁ,unmatched
118978,HEB,4,2,7,ἀλλ᾽,unmatched
118987,HEB,4,2,16,συγκεκραμένος,unmatched
120087,HEB,7,19,10,δι᾽,unmatched
120088,HEB,7,19,11,ἡς,unmatched
120091,HEB,7,19,14,θεῷ,unmatched
121555,HEB,10,36,9,θεοῦ,unmatched
120241,HEB,7,28,18,υἱὸν,unmatched
118753,HEB,3,6,13,ἐάνπερ,unmatched
119282,HEB,5,3,2,διὰ,unmatched
119283,HEB,5,3,3,ταὐτὴν,unmatched
119294,HEB,5,3,14,ὑπὲρ,unmatched
120276,HEB,8,2,12,κύριος,unmatched
120277,HEB,8,2,13,καὶ,unmatched
120529,HEB,9,1,1,εἶχέν,unmatched
120535,HEB,9,1,7,σκηνή,unmatched
119434,HEB,5,12,15,τινὰ,unmatched
119442,HEB,5,12,23,θεοῦ,unmatched
119448,HEB,5,12,29,καὶ,unmatched
120476,HEB,8,11,7,πλησίον,unmatched
120486,HEB,8,11,17,κύριον,unmatched
120493,HEB,8,11,24,αὐτῶν,unmatched
122541,HEB,12,18,5,ὄρει,unmatched
122548,HEB,12,18,12,σκότῳ,unmatched
120703,HEB,9,10,9,καὶ,unmatched
120704,HEB,9,10,10,δικαιώμασιν,unmatched
121715,HEB,11,7,16,δι᾽,unmatched
121716,HEB,11,7,17,ἡς,unmatched
118394,HEB,2,4,3,θεοῦ,unmatched
118403,HEB,2,4,12,πνεύματος,unmatched
118404,HEB,2,4,13,ἁγίου,unmatched
122680,HEB,12,27,2,δέ,unmatched
122686,HEB,12,27,8,τὴν,unmatched
122080,HEB,11,30,4,Ἰεριχὼ,unmatched
122081,HEB,11,30,5,ἔπεσεν,unmatched
120882,HEB,9,19,34,ἐρράντισεν,unmatched
121873,HEB,11,16,1,νυνὶ,unmatched
121877,HEB,11,16,5,τοῦτ᾽,unmatched
121885,HEB,11,16,13,θεὸς,unmatched
121886,HEB,11,16,14,θεὸς,unmatched
122718,HEB,13,1,1,Ἡ,unmatched
118230,HEB,1,8,4,υἱόν,unmatched
118235,HEB,1,8,9,θεός,unmatched
118241,HEB,1,8,15,ῥάβδος,unmatched
118242,HEB,1,8,16,εὐθύτητος,unmatched
118247,HEB,1,8,21,σου,unmatched
122844,HEB,13,10,1,ἔχομεν,unmatched
119539,HEB,6,4,15,πνεύματος,unmatched
119540,HEB,6,4,16,ἁγίου,unmatched
119843,HEB,7,3,14,υἱῷ,unmatched
119845,HEB,7,3,16,θεοῦ,unmatched
121326,HEB,10,20,11,τοῦτ᾽,unmatched
122991,HEB,13,19,7,τάχιον,unmatched
119675,HEB,6,13,6,θεός,unmatched
119677,HEB,6,13,8,κατ᾽,unmatched
119683,HEB,6,13,14,καθ᾽,unmatched
121442,HEB,10,29,8,υἱὸν,unmatched
121444,HEB,10,29,10,θεοῦ,unmatched
121458,HEB,10,29,24,πνεῦμα,unmatched
120098,HEB,7,21,1,οἵ,unmatched
120099,HEB,7,21,2,μέν,unmatched
120100,HEB,7,21,3,γάρ,unmatched
120101,HEB,7,21,4,χωρίς,unmatched
120102,HEB,7,21,5,ὁρκωμοσίας,unmatched
120103,HEB,7,21,6,εἰσιν,unmatched
120104,HEB,7,21,7,ἱερεῖς,unmatched
120105,HEB,7,21,8,γεγονότες,unmatched
120116,HEB,7,21,19,κύριος,unmatched
